"row","Id","Attrition","Age","CivilStatus","Education","Salary","ContractType","MonthsAtCompany","NumSalaryChanges","NumJobPositionChanges","HadPromotion","Occupation","Insalubrity","Periculosity","UnionMember","Stability","HomeDistance","HomeTime","HasDependents"
"253",4297,"Yes",29,"Single","3",2.05,"1",2,0,0,"No","10","Yes","No","No","No",14,19,"No"
"254",4298,"Yes",33,"United","3",2.05,"1",3,0,0,"No","14","Yes","No","No","No",11,18,"Yes"
"255",4328,"Yes",30,"United","5",11.69,"1",8,1,0,"No","12","Yes","No","No","No",32,35,"No"
"256",4343,"Yes",23,"Single","3",4.05,"1",16,1,0,"No","27","Yes","No","No","No",1,5,"No"
"257",4329,"Yes",31,"Single","6",12.74,"1",31,1,0,"No","12","Yes","No","No","No",35,41,"Yes"
"258",4364,"Yes",23,"Single","3",6.95,"1",53,2,0,"No","13","Yes","No","No","No",5,11,"No"
"259",4365,"Yes",28,"Single","5",11.69,"1",11,1,0,"No","12","Yes","No","No","No",29,31,"No"
"260",4370,"Yes",30,"Single","3",5.4,"1",102,1,0,"No","13","Yes","No","No","Yes",2,7,"Yes"
"261",4380,"Yes",23,"Single","4",3.4,"1",44,1,1,"No","6","Yes","No","No","No",5,13,"No"
"262",4367,"Yes",35,"Single","3",4.44,"1",33,1,0,"No","13","Yes","No","No","No",3,8,"No"
"263",4391,"Yes",30,"Desunited","3",4.55,"1",32,0,0,"No","27","No","No","No","No",3,9,"Yes"
"264",4355,"Yes",22,"Single","3",4.09,"1",26,1,0,"No","13","Yes","No","No","No",9,17,"Yes"
"265",4377,"Yes",23,"Single","5",7.35,"1",22,4,0,"No","13","Yes","No","No","No",9,16,"No"
"266",4401,"Yes",30,"Single","3",2.35,"1",2,0,0,"No","10","Yes","No","No","No",10,20,"Yes"
"267",4389,"Yes",38,"Desunited","5",27.67,"10",24,0,0,"No","21","No","No","No","No",2,7,"Yes"
"268",4387,"Yes",31,"United","3",5.4,"1",104,1,0,"No","13","Yes","No","No","Yes",9,23,"Yes"
"269",4373,"Yes",26,"Single","3",4.18,"1",29,1,0,"No","13","Yes","No","No","No",34,42,"No"
"270",4388,"Yes",22,"Single","3",2.91,"1",8,1,0,"No","13","Yes","No","No","No",4,10,"No"
"271",4419,"Yes",27,"Single","5",9.04,"1",8,0,0,"No","13","Yes","No","No","No",30,38,"No"
"272",4427,"Yes",45,"United","3",2.78,"1",23,1,0,"No","1","Yes","No","No","No",1,6,"Yes"
"273",4420,"Yes",24,"Single","5",9.54,"1",23,0,0,"No","13","Yes","No","No","No",22,31,"No"
"274",4415,"Yes",42,"Single","5",10.93,"1",44,0,0,"No","13","Yes","No","No","No",28,40,"Yes"
"275",4366,"Yes",33,"Single","3",4.73,"1",48,1,0,"No","13","Yes","No","No","No",0,3,"No"
"276",4446,"Yes",22,"Single","3",5.27,"1",43,1,0,"No","16","No","No","No","No",2,7,"No"
"277",4407,"Yes",23,"Single","3",3.09,"1",7,0,0,"No","13","Yes","No","No","No",1,4,"No"
"278",4424,"Yes",32,"Single","3",2.91,"1",5,1,0,"No","13","Yes","No","No","No",5,13,"No"
"279",4442,"Yes",25,"United","3",3,"1",16,1,0,"No","13","Yes","No","No","No",2,7,"No"
"280",4430,"Yes",26,"Single","3",2.21,"1",8,1,0,"No","10","Yes","No","No","No",1,5,"No"
"281",4487,"Yes",37,"United","6",16.48,"1",22,0,0,"No","21","No","No","No","Yes",2,6,"Yes"
"282",4488,"Yes",37,"Single","5",19.32,"10",68,0,0,"No","21","No","No","Yes","No",2,7,"No"
"283",4431,"Yes",38,"United","3",5.47,"1",106,1,0,"No","13","Yes","No","No","Yes",4,12,"Yes"
"284",4495,"Yes",51,"Single","3",3.41,"1",59,1,0,"No","13","Yes","No","No","No",9,20,"No"
"285",4443,"Yes",21,"United","2",2.22,"1",4,1,0,"No","27","Yes","No","No","No",11,20,"No"
"286",4404,"Yes",23,"Single","3",3.09,"1",10,0,0,"No","13","Yes","No","No","No",0,1,"No"
"287",4509,"Yes",26,"United","3",3.19,"1",32,2,0,"No","6","Yes","No","No","Yes",6,16,"No"
"288",4447,"Yes",27,"United","5",19.07,"10",24,0,0,"No","23","No","No","No","Yes",4,13,"Yes"
"289",4484,"Yes",35,"Single","2",2.22,"1",0,0,0,"No","27","Yes","No","No","No",0,3,"Yes"
"290",4435,"Yes",22,"Single","3",2.91,"1",4,1,0,"No","13","Yes","No","No","No",3,11,"No"
"291",4437,"Yes",26,"Single","3",3.4,"1",39,1,0,"No","13","Yes","No","No","Yes",1,5,"Yes"
"292",4441,"Yes",22,"Single","3",2.91,"1",3,1,0,"No","13","Yes","No","No","No",4,9,"No"
"293",4507,"Yes",27,"Single","4",2.77,"1",15,0,0,"No","22","No","No","No","No",0,3,"No"
"294",4453,"Yes",24,"Single","5",18.31,"10",13,1,0,"No","23","No","No","No","No",9,14,"No"
"295",4456,"Yes",37,"United","3",4.73,"1",46,2,5,"No","9","Yes","No","No","No",6,14,"Yes"
"296",4556,"Yes",31,"Single","5",22.47,"10",71,0,0,"No","1","No","No","No","No",17,22,"No"
"297",4568,"Yes",40,"Single","3",6.57,"1",31,0,0,"No","9","Yes","No","No","No",47,67,"Yes"
"298",4522,"Yes",27,"United","5",11.72,"10",35,0,0,"No","23","No","No","No","No",7,13,"No"
"299",4523,"Yes",27,"Single","5",6.24,"1",17,0,0,"No","13","No","No","No","No",5,14,"No"
"300",4525,"Yes",39,"United","5",17.62,"10",61,0,0,"No","23","No","No","No","No",25,26,"Yes"
"301",4532,"Yes",38,"United","3",3.33,"1",4,2,0,"No","13","Yes","No","No","No",2,7,"Yes"
"302",4533,"Yes",33,"United","5",20.28,"10",6,0,0,"No","23","No","No","No","No",5,19,"Yes"
"303",4571,"Yes",29,"Single","3",3.4,"1",5,1,0,"No","13","Yes","No","No","No",6,16,"Yes"
"304",4615,"Yes",38,"United","3",2.41,"1",11,1,0,"No","14","Yes","No","No","No",9,16,"No"
"305",4616,"Yes",44,"Single","3",10.12,"1",20,1,0,"No","2","Yes","No","No","No",21,33,"No"
"306",4573,"Yes",30,"Single","3",2.58,"1",6,1,0,"No","10","Yes","No","No","No",3,9,"No"
"307",4574,"Yes",28,"United","3",2.22,"1",0,0,0,"No","10","Yes","No","No","No",5,14,"Yes"
"308",4521,"Yes",28,"Single","5",13.75,"10",3,0,0,"No","23","No","No","No","No",11,16,"No"
"309",4526,"Yes",22,"Single","2",3.91,"1",30,2,1,"No","13","No","No","No","Yes",1,4,"Yes"
"310",4630,"Yes",27,"Single","3",3.4,"1",45,1,0,"No","13","Yes","No","No","No",10,24,"No"
"311",4562,"Yes",27,"United","5",18.9,"10",5,0,0,"No","22","No","No","No","No",3,9,"No"
"312",4587,"Yes",43,"United","2",2.56,"1",3,0,0,"No","10","No","No","Yes","No",3,8,"Yes"
"313",4662,"Yes",25,"United","5",13.69,"1",24,1,0,"No","23","No","No","Yes","No",2,8,"No"
"314",4536,"Yes",27,"United","3",3.45,"1",6,1,0,"No","13","Yes","No","No","No",8,14,"No"
"315",4539,"Yes",23,"United","4",9.88,"10",29,0,0,"No","23","No","No","Yes","No",1,7,"No"
"316",4582,"Yes",38,"United","2",3.34,"1",12,0,0,"No","27","No","No","No","No",23,33,"Yes"
"317",4584,"Yes",31,"Single","4",10.34,"10",19,0,0,"No","21","No","No","No","No",2,9,"Yes"
"318",4674,"Yes",24,"United","5",7.86,"10",22,1,0,"No","23","No","No","No","No",2,6,"Yes"
"319",4591,"Yes",24,"Single","3",1.94,"1",14,0,0,"No","10","Yes","No","No","No",1,5,"No"
"320",4541,"Yes",38,"Single","5",15.86,"10",76,1,1,"No","23","No","No","Yes","No",0,2,"No"
"321",4543,"Yes",26,"Single","3",2.22,"1",0,0,0,"No","27","Yes","No","No","No",6,14,"Yes"
"322",4646,"Yes",28,"Single","5",8.01,"1",17,1,0,"No","13","Yes","No","No","No",9,23,"No"
"323",4658,"Yes",62,"Desunited","5",22.89,"10",9,0,0,"No","23","No","No","No","No",12,23,"No"
"324",4549,"Yes",34,"United","3",8.06,"1",7,0,0,"No","10","No","No","Yes","No",18,31,"No"
"325",4639,"Yes",29,"Single","3",2.33,"1",11,1,0,"No","13","Yes","No","No","No",2,6,"No"
"326",4641,"Yes",29,"Single","5",12.07,"1",16,1,0,"No","12","Yes","No","No","No",29,32,"No"
"327",4661,"Yes",29,"Single","5",8.45,"1",4,1,0,"No","1","No","No","No","No",2,5,"No"
"328",4663,"Yes",29,"United","3",3.41,"1",12,1,1,"No","9","Yes","No","No","No",0,3,"No"
"329",4647,"Yes",31,"Single","3",3.19,"1",30,1,0,"No","13","Yes","No","No","No",2,7,"No"
"330",4696,"Yes",27,"Single","3",2.32,"1",3,0,0,"No","10","Yes","No","No","No",0,2,"No"
"331",4722,"Yes",42,"United","3",3.32,"1",11,0,0,"No","27","No","No","No","No",1,4,"No"
"332",4725,"Yes",32,"United","3",8.11,"1",67,2,1,"No","1","No","No","No","Yes",5,9,"Yes"
"333",4670,"Yes",39,"Single","5",13.64,"10",5,0,0,"No","21","No","No","No","No",26,46,"No"
"334",4701,"Yes",24,"Single","3",5.42,"1",30,3,1,"No","16","Yes","No","No","No",3,9,"No"
"335",4677,"Yes",23,"Single","5",5.69,"10",78,1,1,"No","21","No","No","Yes","No",5,11,"No"
"336",4735,"Yes",24,"Single","3",3.78,"1",3,1,0,"No","13","No","No","No","No",1,4,"No"
"337",4737,"Yes",37,"United","5",8.29,"10",1,0,0,"No","23","No","No","No","No",1,3,"Yes"
"338",4738,"Yes",36,"United","6",20.78,"10",70,0,0,"No","23","No","No","Yes","Yes",1,6,"Yes"
"339",4683,"Yes",38,"United","3",4.48,"1",88,2,1,"No","28","No","No","No","No",2,6,"No"
"340",4819,"Yes",28,"Single","3",4.23,"1",14,0,0,"No","13","Yes","No","No","No",5,12,"No"
"341",4659,"Yes",28,"Single","5",14.44,"10",27,1,0,"No","21","No","No","Yes","No",4,11,"No"
"342",4833,"Yes",31,"Single","3",3.37,"1",31,3,0,"No","10","Yes","No","No","No",5,11,"Yes"
"343",4726,"Yes",50,"Desunited","6",12.51,"10",106,1,1,"No","23","No","No","No","No",3,10,"No"
"344",4751,"Yes",25,"United","3",2.81,"1",56,1,1,"No","22","No","No","No","No",11,21,"No"
"345",4769,"Yes",30,"Single","5",12.53,"10",89,1,0,"No","21","No","No","Yes","No",3,9,"No"
"346",4710,"Yes",28,"Single","3",2.54,"1",4,1,0,"No","13","Yes","No","No","No",1,5,"No"
"347",4775,"Yes",39,"United","5",22.57,"10",12,1,0,"No","23","No","No","No","No",3,10,"Yes"
"348",4752,"Yes",25,"Single","5",8.2,"1",48,1,0,"No","21","No","No","No","No",3,10,"No"
"349",4755,"Yes",57,"Single","5",34.35,"10",88,1,0,"No","23","No","No","No","No",3,9,"No"
"350",4759,"Yes",23,"Single","5",13.19,"10",5,1,0,"No","23","No","No","No","No",5,16,"No"
"351",4716,"Yes",35,"Single","5",19.53,"10",94,1,0,"No","23","No","No","Yes","No",8,20,"No"
"352",4717,"Yes",27,"Single","5",15.96,"10",20,0,0,"No","23","No","No","Yes","No",6,17,"No"
"353",4720,"Yes",33,"United","5",17.47,"10",3,1,0,"No","23","No","No","No","No",4,13,"Yes"
"354",4828,"Yes",22,"Single","3",2.73,"1",19,1,0,"No","10","Yes","No","No","No",3,10,"No"
"355",4880,"Yes",49,"United","5",12.39,"10",60,1,0,"No","23","No","No","Yes","No",21,36,"No"
"356",4799,"Yes",27,"United","3",1.17,"1",13,1,0,"No","22","No","No","No","No",4,13,"Yes"
"357",4815,"Yes",33,"United","5",19.48,"10",65,1,0,"No","23","No","No","No","Yes",2,7,"Yes"
"358",4821,"Yes",28,"Single","3",3.77,"1",8,0,0,"No","13","Yes","No","No","No",31,32,"No"
"359",4824,"Yes",52,"Single","3",2.73,"1",21,1,1,"No","28","Yes","No","No","No",8,15,"No"
"360",4894,"Yes",40,"Single","4",16.26,"10",40,1,0,"No","23","No","No","Yes","Yes",21,35,"No"
"361",4886,"Yes",42,"Single","5",11.27,"10",15,1,0,"No","23","No","No","No","No",23,43,"No"
"362",4871,"Yes",50,"Single","2",2.34,"1",2,0,0,"No","13","Yes","No","No","No",0,1,"Yes"
"363",4872,"Yes",24,"Single","2",2.95,"1",19,1,0,"No","13","Yes","No","No","No",1,4,"Yes"
"364",4873,"Yes",30,"United","5",21.15,"10",1,0,0,"No","23","No","No","No","No",1,2,"Yes"
"365",4852,"Yes",30,"Single","3",5.28,"1",50,1,0,"No","13","Yes","No","No","Yes",3,5,"Yes"
"366",4891,"Yes",29,"United","3",2.38,"1",47,1,0,"No","28","Yes","No","No","No",12,21,"Yes"
"367",4903,"Yes",37,"Single","3",2.43,"1",36,0,0,"No","22","No","No","No","No",11,23,"No"
"368",4853,"Yes",33,"Single","5",11.87,"10",84,1,0,"No","21","No","No","Yes","No",0,0,"No"
"369",4861,"Yes",43,"Desunited","5",10.74,"10",77,5,1,"No","23","No","No","No","No",2,7,"No"
"370",4905,"Yes",36,"Single","5",3.86,"1",2,0,0,"No","20","No","No","No","No",6,14,"No"
"371",4900,"Yes",18,"Single","4",2.14,"1",9,0,0,"No","27","No","No","No","No",0,0,"No"
"372",4902,"Yes",28,"Single","3",2.32,"1",1,0,0,"No","10","Yes","No","No","No",0,2,"Yes"
"373",4957,"Yes",28,"United","3",2.65,"1",2,1,0,"No","13","Yes","No","No","No",9,15,"No"
"374",4917,"Yes",38,"United","3",6.68,"1",67,2,1,"No","21","Yes","No","No","No",5,12,"Yes"
"375",4931,"Yes",32,"Single","5",18.48,"10",33,0,0,"No","1","No","No","No","No",0,1,"No"
"376",4959,"Yes",34,"United","6",7.62,"10",13,1,0,"No","21","No","No","No","No",1,4,"Yes"
"377",4935,"Yes",36,"United","5",11.76,"10",57,0,1,"No","23","No","No","Yes","No",2,6,"No"
"378",4940,"Yes",27,"Single","5",3.18,"1",15,1,0,"No","1","Yes","No","No","No",1,4,"No"
"379",5003,"Yes",24,"Single","3",2.58,"1",3,2,0,"No","10","Yes","No","No","No",1,4,"Yes"
"380",4944,"Yes",27,"Single","3",2.38,"1",2,1,0,"No","10","Yes","No","No","No",4,12,"Yes"
"381",4945,"Yes",30,"United","3",2.38,"1",2,1,0,"No","10","Yes","No","No","No",7,15,"Yes"
"382",4921,"Yes",47,"Desunited","3",3.6,"1",28,2,1,"No","22","No","No","No","No",6,12,"No"
"383",4976,"Yes",29,"Single","5",17.27,"10",19,0,0,"No","1","No","No","No","No",0,2,"No"
"384",4978,"Yes",43,"Desunited","5",3.69,"1",12,1,0,"No","17","No","No","No","No",13,27,"Yes"
"385",4964,"Yes",41,"United","3",4.09,"1",19,1,0,"No","13","Yes","No","No","No",17,23,"Yes"
"386",4970,"Yes",26,"Single","3",0.77,"1",23,0,0,"No","10","No","No","Yes","No",8,16,"No"
"387",4973,"Yes",22,"Single","4",3.4,"1",4,1,0,"No","13","Yes","No","No","No",10,24,"No"
"388",5008,"Yes",30,"United","5",6.82,"1",43,0,0,"No","13","Yes","No","No","Yes",8,14,"No"
"389",4965,"Yes",28,"Single","5",10.25,"1",33,0,0,"No","13","Yes","No","No","No",29,31,"No"
"390",5045,"Yes",37,"United","3",3.4,"1",45,1,0,"No","13","Yes","No","No","No",1,4,"No"
"391",5010,"Yes",33,"Single","3",3.74,"1",19,0,0,"No","13","Yes","No","No","No",1,5,"No"
"392",5049,"Yes",21,"Single","3",3.19,"1",24,1,0,"No","13","Yes","No","No","No",4,11,"No"
"393",5016,"Yes",30,"Single","3",4.92,"1",43,0,0,"No","13","Yes","No","No","No",8,15,"No"
"394",5084,"Yes",25,"Single","5",9.88,"10",62,1,0,"No","23","No","No","No","No",2,8,"No"
"395",5055,"Yes",36,"United","3",3.4,"1",45,1,0,"No","13","Yes","No","No","No",12,21,"Yes"
"396",5097,"Yes",33,"Single","2",3.44,"1",20,0,0,"No","27","No","No","No","No",40,40,"Yes"
"397",5056,"Yes",28,"Single","3",3.4,"1",47,1,0,"No","13","Yes","No","No","No",8,17,"No"
"398",5068,"Yes",30,"Single","5",4.7,"1",2,1,0,"No","22","No","No","No","No",11,20,"No"
"399",5024,"Yes",62,"Desunited","5",5.71,"1",99,2,2,"No","21","No","No","No","No",0,3,"No"
"400",5035,"Yes",23,"Single","3",4.09,"1",15,1,0,"No","13","Yes","No","No","No",6,16,"No"
"401",5037,"Yes",21,"Single","3",3.4,"1",7,1,0,"No","13","Yes","No","No","No",4,9,"No"
"402",5026,"Yes",23,"Single","3",3.4,"1",9,1,0,"No","13","Yes","No","No","No",5,13,"No"
"403",5042,"Yes",24,"Single","5",8.45,"1",26,1,0,"No","13","Yes","No","No","No",26,25,"No"
"404",5093,"Yes",27,"Single","3",2.72,"1",50,1,0,"No","10","Yes","No","No","No",0,1,"Yes"
"405",5101,"Yes",27,"United","5",3.45,"1",37,0,0,"No","14","No","No","No","No",0,1,"No"
"406",5060,"Yes",26,"United","3",2.72,"1",12,1,0,"No","10","Yes","No","No","No",4,12,"Yes"
"407",5144,"Yes",37,"Single","5",6.64,"1",24,0,0,"No","13","No","No","No","No",9,15,"No"
"408",5100,"Yes",28,"Single","3",2.32,"1",4,0,0,"No","10","Yes","No","No","No",1,5,"No"
"409",5108,"Yes",48,"United","5",13.58,"1",61,2,0,"No","21","No","No","No","No",5,9,"No"
"410",5117,"Yes",29,"United","3",4.18,"1",25,0,0,"No","13","Yes","No","Yes","No",9,16,"No"
"411",5096,"Yes",25,"Single","5",5.91,"1",1,0,0,"No","13","Yes","No","No","No",7,14,"No"
"412",5165,"Yes",24,"Single","3",3.13,"1",22,0,0,"No","13","Yes","No","No","No",6,12,"No"
"413",5141,"Yes",28,"Single","3",3.09,"1",44,0,0,"No","13","Yes","No","No","No",13,18,"Yes"
"414",5160,"Yes",22,"Single","3",2.84,"1",23,0,0,"No","28","Yes","No","No","No",6,16,"No"
"415",5167,"Yes",24,"Single","5",18.9,"10",31,0,0,"No","23","No","No","No","No",1,4,"No"
"416",5170,"Yes",33,"Single","4",8.08,"10",70,0,0,"No","21","No","No","No","No",1,3,"No"
"417",5119,"Yes",29,"Single","3",4.55,"1",64,0,0,"No","13","Yes","No","No","No",0,0,"No"
"418",5120,"Yes",53,"United","3",3.16,"1",26,0,0,"No","10","No","No","No","No",8,23,"No"
"419",5214,"Yes",31,"Single","6",16.62,"1",19,0,0,"No","12","Yes","No","No","No",43,53,"No"
"420",5166,"Yes",33,"United","3",4.18,"1",27,0,0,"No","13","Yes","No","No","Yes",9,16,"No"
"421",5172,"Yes",27,"Single","3",4.92,"1",46,0,0,"No","13","Yes","No","No","No",8,15,"Yes"
"422",5192,"Yes",38,"United","5",5.09,"1",41,0,0,"No","20","No","No","No","No",0,2,"Yes"
"423",5187,"Yes",27,"Single","3",4.18,"1",22,0,0,"No","13","Yes","No","Yes","No",9,16,"Yes"
"424",5199,"Yes",29,"Single","5",12.07,"1",16,0,0,"No","12","Yes","No","No","No",31,34,"No"
"425",5200,"Yes",56,"United","6",12.74,"1",28,0,0,"No","12","Yes","No","No","No",0,2,"No"
"426",5201,"Yes",22,"Single","3",2.3,"1",19,0,0,"No","1","Yes","No","No","No",7,17,"No"
"427",5208,"Yes",23,"Single","3",3.4,"1",46,0,0,"No","13","Yes","No","No","No",7,18,"No"
"428",5219,"Yes",39,"Single","3",2.35,"1",35,0,0,"No","28","Yes","No","No","Yes",5,11,"Yes"
"429",5211,"Yes",51,"United","2",7.08,"1",85,3,1,"No","13","Yes","No","No","No",3,7,"No"
"430",5282,"Yes",33,"United","5",12.74,"1",32,0,0,"No","12","Yes","No","No","No",31,37,"Yes"
"431",5290,"Yes",35,"United","3",3.33,"1",32,0,0,"No","13","Yes","No","No","No",2,7,"No"
"432",5274,"Yes",26,"Single","5",6.59,"1",13,1,0,"No","13","Yes","No","No","No",8,15,"No"
"433",5238,"Yes",26,"Single","3",2.72,"1",9,1,0,"No","10","Yes","No","No","No",8,19,"No"
"434",5241,"Yes",27,"Single","5",6.14,"1",26,0,0,"No","14","Yes","No","No","No",2,7,"No"
"435",5287,"Yes",36,"United","3",3.45,"1",3,0,0,"No","13","Yes","No","No","No",1,5,"Yes"
"436",5293,"Yes",32,"United","2",2.34,"1",1,0,0,"No","13","Yes","No","Yes","No",5,14,"Yes"
"437",5269,"Yes",24,"United","3",2.51,"1",9,0,0,"No","28","Yes","No","No","No",2,5,"Yes"
"438",5279,"Yes",25,"United","5",21.42,"10",11,0,0,"No","23","No","No","No","No",41,34,"No"
"439",5247,"Yes",22,"Single","3",3.37,"1",26,1,0,"No","10","Yes","No","No","No",7,14,"No"
"440",5289,"Yes",31,"United","3",3.74,"1",14,0,0,"No","13","Yes","No","No","No",10,19,"Yes"
"441",5265,"Yes",24,"Single","3",4.73,"1",41,1,0,"No","13","Yes","No","No","No",4,10,"Yes"
"442",5231,"Yes",36,"United","6",15.57,"1",48,0,0,"No","12","Yes","No","No","Yes",0,2,"Yes"
"443",5291,"Yes",32,"Single","6",11.76,"1",15,0,0,"No","12","Yes","No","No","No",43,53,"No"
"444",5234,"Yes",28,"United","6",12.07,"1",13,0,0,"No","12","Yes","No","No","No",31,34,"Yes"
"445",5318,"Yes",28,"Single","3",3.4,"1",45,0,0,"No","13","Yes","No","No","No",5,12,"No"
"446",5311,"Yes",22,"Single","3",3.88,"1",40,3,1,"No","6","Yes","No","No","No",28,28,"No"
"447",5368,"Yes",44,"Desunited","6",7.18,"1",24,0,0,"No","12","Yes","No","No","No",30,31,"No"
"448",5353,"Yes",43,"United","5",8.29,"10",25,0,0,"No","23","No","No","No","No",0,2,"No"
"449",5354,"Yes",24,"Single","4",2.23,"1",19,1,0,"No","13","Yes","No","No","No",1,5,"No"
"450",5356,"Yes",27,"Single","4",5.44,"1",13,0,0,"No","17","No","No","No","No",6,11,"No"
"451",5393,"Yes",40,"United","3",2.9,"1",32,4,0,"No","5","No","No","No","No",5,9,"Yes"
"452",5331,"Yes",28,"Single","3",3,"1",16,0,0,"No","13","Yes","No","No","No",0,2,"Yes"
"453",5297,"Yes",54,"Single","5",4.02,"1",16,1,0,"No","1","No","No","No","No",6,13,"No"
"454",5324,"Yes",33,"Single","3",4.73,"1",78,0,0,"No","13","Yes","No","No","No",6,15,"No"
"455",5375,"Yes",32,"Single","5",18.25,"10",41,0,0,"No","23","No","No","No","No",2,8,"No"
"456",5389,"Yes",27,"Single","5",9.82,"1",38,4,0,"No","12","Yes","No","No","No",22,25,"No"
"457",5390,"Yes",33,"Single","5",8.18,"1",11,0,0,"No","14","Yes","No","No","No",8,14,"No"
"458",5391,"Yes",26,"Single","3",2.38,"1",0,0,0,"No","10","Yes","No","No","No",8,13,"Yes"
"459",5398,"Yes",29,"Single","5",17.67,"1",20,0,0,"No","12","Yes","No","No","No",29,29,"No"
"460",5416,"Yes",27,"Single","3",3,"1",15,0,0,"No","13","Yes","No","No","No",7,16,"No"
"461",5403,"Yes",30,"Single","5",8.01,"1",15,0,0,"No","13","Yes","No","No","No",30,33,"No"
"462",5430,"Yes",25,"Single","3",3.4,"1",39,0,0,"No","13","Yes","No","No","No",9,17,"No"
"463",5471,"Yes",22,"Single","3",2.38,"1",3,0,0,"No","1","Yes","No","No","No",11,19,"No"
"464",5431,"Yes",26,"Single","3",4.19,"1",10,0,0,"No","19","Yes","No","No","No",2,8,"No"
"465",5432,"Yes",35,"United","6",12.74,"1",29,0,0,"No","12","Yes","No","No","No",21,30,"No"
"466",5433,"Yes",28,"United","3",2.42,"1",36,0,0,"No","10","Yes","No","Yes","No",5,10,"Yes"
"467",5459,"Yes",44,"Widower","2",3.42,"1",21,0,0,"No","27","No","No","Yes","No",1,4,"No"
"468",5460,"Yes",19,"Single","2",2.51,"1",7,0,0,"No","1","Yes","No","No","No",2,6,"No"
"469",5419,"Yes",22,"Single","4",14.87,"10",5,0,0,"No","21","No","No","No","No",3,9,"No"
"470",5409,"Yes",35,"Single","3",3.45,"1",65,1,1,"No","1","Yes","No","No","No",1,4,"No"
"471",5410,"Yes",29,"Single","3",4.35,"1",60,0,0,"No","13","Yes","No","No","Yes",6,14,"Yes"
"472",5450,"Yes",32,"Single","3",3,"1",41,0,1,"No","9","Yes","No","No","No",10,17,"No"
"473",5453,"Yes",32,"United","5",9.87,"10",8,0,0,"No","23","No","No","No","No",10,20,"Yes"
"474",5405,"Yes",31,"Single","3",2.22,"1",24,0,0,"No","28","Yes","No","No","No",7,15,"Yes"
"475",5406,"Yes",32,"United","3",3.4,"1",41,0,0,"No","13","Yes","No","No","No",9,22,"No"
"476",5465,"Yes",27,"Single","5",12.07,"1",17,0,0,"No","12","Yes","No","No","No",33,36,"No"
"477",5407,"Yes",32,"Single","5",5,"1",48,1,1,"No","21","No","No","No","No",1,4,"No"
"478",5542,"Yes",26,"Single","3",3.92,"1",31,1,0,"No","13","Yes","No","No","No",7,19,"No"
"479",5468,"Yes",24,"Single","3",2.51,"1",8,0,0,"No","1","Yes","No","No","No",17,20,"No"
"480",5554,"Yes",25,"Single","3",3.4,"1",32,0,0,"No","13","Yes","No","No","No",7,18,"Yes"
"481",5557,"Yes",23,"Single","3",2.22,"1",27,0,0,"No","28","Yes","No","No","No",10,21,"No"
"482",5559,"Yes",29,"United","3",2.22,"1",23,0,0,"No","28","Yes","No","No","No",5,14,"Yes"
"483",5560,"Yes",25,"Single","3",3.21,"1",30,0,0,"No","13","Yes","No","No","No",1,4,"No"
"484",5476,"Yes",30,"United","2",3.44,"1",31,1,0,"No","28","Yes","No","No","No",8,14,"Yes"
"485",5564,"Yes",26,"Single","3",3.19,"1",26,0,0,"No","13","Yes","No","No","No",1,6,"No"
"486",5577,"Yes",28,"Single","5",9.89,"1",78,0,0,"No","21","No","No","No","No",21,22,"No"
"487",5548,"Yes",21,"Single","4",4.56,"1",27,0,0,"No","10","No","No","No","No",13,21,"No"
"488",5529,"Yes",25,"Single","3",3.19,"1",24,0,0,"No","13","Yes","No","No","No",2,6,"No"
"489",5530,"Yes",22,"United","3",3.19,"1",25,0,0,"No","13","Yes","No","No","No",4,13,"No"
"490",5481,"Yes",49,"United","3",3.66,"1",9,0,0,"No","1","Yes","No","No","No",3,9,"No"
"491",5574,"Yes",27,"Single","2",2.38,"1",1,0,0,"No","27","Yes","No","No","No",11,19,"Yes"
"492",5596,"Yes",26,"Single","5",9.54,"1",10,0,0,"No","13","Yes","No","No","No",20,29,"No"
"493",5524,"Yes",40,"United","2",2.6,"1",6,0,0,"No","28","Yes","No","No","No",9,17,"Yes"
